document,language,variety,annotator_a,annotator_b,type,span_a_tokens,span_b_tokens,text_a,text_b,discr_type,gold_version
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,769:825,811:825,"The greatest part of the Rebels in Scotland having laid hold of the Act of Oblivion , and Collonel Cannon with a handful of Men under his Command , being retir'd into the Island of Mull , several of the Regiments , there were sent into Ireland to reinforce the Duke of Schomberg 's Army .",there were sent into Ireland to reinforce the Duke of Schomberg 's Army .,style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,931:962,931:945,"wherefore several Members of that Assembly Petition'd his Majesty for their speedy sitting , that they might pass such Bills as were a natural Consequence of their Petition of Right .","wherefore several Members of that Assembly Petition'd his Majesty for their speedy sitting ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,931:962,945:962,"wherefore several Members of that Assembly Petition'd his Majesty for their speedy sitting , that they might pass such Bills as were a natural Consequence of their Petition of Right .",that they might pass such Bills as were a natural Consequence of their Petition of Right .,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1037:1063,1037:1055,"though without mentioning the House of Hanover , upon a wrong Suggestion from one of their Members , that there was but one only Daughter ,","though without mentioning the House of Hanover , upon a wrong Suggestion from one of their Members ,",syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1037:1063,1055:1063,"though without mentioning the House of Hanover , upon a wrong Suggestion from one of their Members , that there was but one only Daughter ,","that there was but one only Daughter ,",syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1077:1109,1077:1094,"At the same time the Attorney General was order'd to bring in a Bill of Indemnity , in such ample manner as might answer his Majesty 's gracious Intentions and Clemency .","At the same time the Attorney General was order'd to bring in a Bill of Indemnity ,",subordination-comparison,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1077:1109,1094:1109,"At the same time the Attorney General was order'd to bring in a Bill of Indemnity , in such ample manner as might answer his Majesty 's gracious Intentions and Clemency .",in such ample manner as might answer his Majesty 's gracious Intentions and Clemency .,subordination-comparison,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1109:1143,1109:1136,"On the other side the King order'd the Accounts of the Expences of last Summer , and of the necessary Charges for the next Years Service , to be laid before the Commons ,","On the other side the King order'd the Accounts of the Expences of last Summer , and of the necessary Charges for the next Years Service ,",non finite-to infinitive,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1109:1143,1136:1143,"On the other side the King order'd the Accounts of the Expences of last Summer , and of the necessary Charges for the next Years Service , to be laid before the Commons ,","to be laid before the Commons ,",non finite-to infinitive,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1161:1167,1161:1173,"About this time Collonel Ludlow ,","About this time Collonel Ludlow , who upon King Charls II .",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1167:1210,1161:1173,"who upon King Charls II . Restoration , was excepted out of the General Pardon by Act of Parliament in 1661 , for having been one of the Judges of King Charles I. upon the Encouragement given him by a great Courtier ,","About this time Collonel Ludlow , who upon King Charls II .",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1167:1210,1173:1189,"who upon King Charls II . Restoration , was excepted out of the General Pardon by Act of Parliament in 1661 , for having been one of the Judges of King Charles I. upon the Encouragement given him by a great Courtier ,","Restoration , was excepted out of the General Pardon by Act of Parliament in 1661 ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1167:1210,1189:1210,"who upon King Charls II . Restoration , was excepted out of the General Pardon by Act of Parliament in 1661 , for having been one of the Judges of King Charles I. upon the Encouragement given him by a great Courtier ,","for having been one of the Judges of King Charles I. upon the Encouragement given him by a great Courtier ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1293:1302,1293:1317,"that one of the Parricides of that King ,","that one of the Parricides of that King , whose Death the Church of England had justly dignified with the Title of Martyrdom ",style-inlay,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1302:1317,1293:1317,"whose Death the Church of England had justly dignified with the Title of Martyrdom ,","that one of the Parricides of that King , whose Death the Church of England had justly dignified with the Title of Martyrdom ,",style-inlay,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1381:1411,1381:1392,"but however he thought fit to favour the Collonels Escape , and not to publish his Proclamation till after he was safely arriv'd in Holland with the Dutch Ambassadors .","but however he thought fit to favour the Collonels Escape ,",non finite-to infinitive,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1381:1411,1392:1411,"but however he thought fit to favour the Collonels Escape , and not to publish his Proclamation till after he was safely arriv'd in Holland with the Dutch Ambassadors .",and not to publish his Proclamation till after he was safely arriv'd in Holland with the Dutch Ambassadors .,non finite-to infinitive,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1477:1493,1477:1483,"By these it is plain , that he acted upon a different Bottom from Cromwell ,","By these it is plain ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1477:1493,1483:1493,"By these it is plain , that he acted upon a different Bottom from Cromwell ,","that he acted upon a different Bottom from Cromwell ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1515:1521,1515:1534,"But as the execrable Murther ,","But as the execrable Murther , which he both promoted and approved in order to compass his Designs ,",syntax-coordinated clause missed,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1521:1534,1515:1534,"which he both promoted and approved in order to compass his Designs ,","But as the execrable Murther , which he both promoted and approved in order to compass his Designs ,",syntax-coordinated clause missed,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1539:1569,1539:1550,"so all that can be laid in his Favour is , that ' twas pity a Man of his Courage and Conduct was so unshaken in his wrong Principles .","so all that can be laid in his Favour is ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1539:1569,1550:1569,"so all that can be laid in his Favour is , that ' twas pity a Man of his Courage and Conduct was so unshaken in his wrong Principles .",that ' twas pity a Man of his Courage and Conduct was so unshaken in his wrong Principles .,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1776:1787,1776:1805,( at such a Day as his Majesty would appoint ),"( at such a Day as his Majesty would appoint ) to their House , if then actually Sitting , or to one of the Secretaries of State .",style-inlay,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1787:1805,1776:1805,"to their House , if then actually Sitting , or to one of the Secretaries of State .","( at such a Day as his Majesty would appoint ) to their House , if then actually Sitting , or to one of the Secretaries of State .",style-inlay,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1805:1811,1805:1818,"His Lordship being accordingly Summon'd ,","His Lordship being accordingly Summon'd , surrendred himself to the Lord Nottingham ,",style-absolute construction,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1811:1818,1805:1818,"surrendred himself to the Lord Nottingham ,","His Lordship being accordingly Summon'd , surrendred himself to the Lord Nottingham ,",style-absolute construction,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1839:1854,1839:1842,"That he knew what he had to do before his sitting in that House ,",That he knew,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1839:1854,1842:1854,"That he knew what he had to do before his sitting in that House ,","what he had to do before his sitting in that House ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1891:1907,1891:1894,which plainly discover'd how little the Lord Griffin was inclin'd to own the present Government .,which plainly discover'd,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1891:1907,1894:1907,which plainly discover'd how little the Lord Griffin was inclin'd to own the present Government .,how little the Lord Griffin was inclin'd to own the present Government .,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1931:1954,1931:1947,"order'd his Cook to go to a Pewterers at an unseasonable Hour of the Night , to get the false Bottom folder'd :","order'd his Cook to go to a Pewterers at an unseasonable Hour of the Night ,",non finite-to infinitive,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,1931:1954,1947:1954,"order'd his Cook to go to a Pewterers at an unseasonable Hour of the Night , to get the false Bottom folder'd :",to get the false Bottom folder'd :,non finite-to infinitive,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2041:2055,2041:2059,"and his Servants refusing to admit the Pewterer to their Matter 's Presence ,","and his Servants refusing to admit the Pewterer to their Matter 's Presence , the Lord Griffin ,",syntax-verbless,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2055:2059,2041:2059,"the Lord Griffin ,","and his Servants refusing to admit the Pewterer to their Matter 's Presence , the Lord Griffin ,",syntax-verbless,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2211:2229,2211:2219,"Thereupon the Commons appointed a Committee to enquire how the Lord Griffin came to know a Resolution ,",Thereupon the Commons appointed a Committee to enquire,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2211:2229,2219:2229,"Thereupon the Commons appointed a Committee to enquire how the Lord Griffin came to know a Resolution ,","how the Lord Griffin came to know a Resolution ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2302:2324,2302:2316,"and because some few Days before it had been resolv'd in that House , that Colonel Algernoon Sidney was unjustly Condemn'd ,","and because some few Days before it had been resolv'd in that House ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2302:2324,2316:2328,"and because some few Days before it had been resolv'd in that House , that Colonel Algernoon Sidney was unjustly Condemn'd ,","that Colonel Algernoon Sidney was unjustly Condemn'd , nothing but Writings ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2324:2339,2316:2328,"nothing but Writings , found in his Closet , having been produc'd against him ,","that Colonel Algernoon Sidney was unjustly Condemn'd , nothing but Writings ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2324:2339,2328:2333,"nothing but Writings , found in his Closet , having been produc'd against him ,","found in his Closet ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2324:2339,2333:2339,"nothing but Writings , found in his Closet , having been produc'd against him ,","having been produc'd against him ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2553:2571,2553:2565,"which was rejected , upon his Subscribing himself , Viscount Preston , without expressing of what Kingdom ;","which was rejected , upon his Subscribing himself , Viscount Preston ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2553:2571,2565:2571,"which was rejected , upon his Subscribing himself , Viscount Preston , without expressing of what Kingdom ;",without expressing of what Kingdom ;,style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2586:2604,2586:2595,"and moreover it being alledg'd in his behalf , that by accepting a Patent from King James ,","and moreover it being alledg'd in his behalf ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2586:2604,2595:2604,"and moreover it being alledg'd in his behalf , that by accepting a Patent from King James ,","that by accepting a Patent from King James ,",syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2604:2623,2604:2613,"he never meant an Affront to King William , but only to secure his own Person from Imprisonment ,","he never meant an Affront to King William ,",non finite-to infinitive,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2604:2623,2613:2623,"he never meant an Affront to King William , but only to secure his own Person from Imprisonment ,","but only to secure his own Person from Imprisonment ,",non finite-to infinitive,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2951:2970,2951:2959,During this interval the Discontented printed several Papers wherein the Legality of the Convocation was call'd in Question ;,During this interval the Discontented printed several Papers,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2951:2970,2959:2970,During this interval the Discontented printed several Papers wherein the Legality of the Convocation was call'd in Question ;,wherein the Legality of the Convocation was call'd in Question ;,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,2995:3010,2995:3032,"On the 21st of November both Houses of the Convocation being Assembled at Westminster ,","On the 21st of November both Houses of the Convocation being Assembled at Westminster , the Upper chose , the Bishop of London , and the Lower Dr. Jones to be their Respective Prolocutors or Speakers .",style-absolute construction,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3010:3032,2995:3032,"the Upper chose , the Bishop of London , and the Lower Dr. Jones to be their Respective Prolocutors or Speakers .","On the 21st of November both Houses of the Convocation being Assembled at Westminster , the Upper chose , the Bishop of London , and the Lower Dr. Jones to be their Respective Prolocutors or Speakers .",style-absolute construction,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3200:3208,3200:3223,"Many of the Members , being absent ,","Many of the Members , being absent , the Convocation Adjourn'd to the next Day , without debating any thing of Moment .",style-absolute construction,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3208:3223,3200:3223,"the Convocation Adjourn'd to the next Day , without debating any thing of Moment .","Many of the Members , being absent , the Convocation Adjourn'd to the next Day , without debating any thing of Moment .",style-absolute construction,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3223:3251,3223:3237,"The Bishop of London being sensible that the Majority of the Lower House , were resolv'd to oppose the intended Union with the Dissenters acquainted the Convocation ,","The Bishop of London being sensible that the Majority of the Lower House ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3223:3251,3237:3251,"The Bishop of London being sensible that the Majority of the Lower House , were resolv'd to oppose the intended Union with the Dissenters acquainted the Convocation ,","were resolv'd to oppose the intended Union with the Dissenters acquainted the Convocation ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3280:3290,3280:3285,and therefore they must Adjourn till that was procured .,and therefore they must Adjourn,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3280:3290,3285:3290,and therefore they must Adjourn till that was procured .,till that was procured .,syntax-coordinated clause missed,annotator_b
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3365:3381,3365:3374,"and some other insignificant tho ' innocent Ceremonies , at which the Presbyterians were offended ;","and some other insignificant tho ' innocent Ceremonies ,",syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1702 BOYER_segmented_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,3365:3381,3374:3381,"and some other insignificant tho ' innocent Ceremonies , at which the Presbyterians were offended ;",at which the Presbyterians were offended ;,syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,43:61,43:58,"if King Henry 's Marriage with his Brother 's Wife , the Princess Katherine , was void ,","if King Henry 's Marriage with his Brother 's Wife , the Princess Katherine ,",syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,43:61,58:66,"if King Henry 's Marriage with his Brother 's Wife , the Princess Katherine , was void ,","was void , as the English Divines ,",syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,61:74,58:66,"as the English Divines , and many of the foreign Universities held .","was void , as the English Divines ,",syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,61:74,66:74,"as the English Divines , and many of the foreign Universities held .",and many of the foreign Universities held .,syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,178:190,178:199,"having had all the Virtues and Accomplishments of her mighty Father ,","having had all the Virtues and Accomplishments of her mighty Father , and scarce any of his Vices and Imperfections ;",syntax-verbless,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,190:199,178:199,and scarce any of his Vices and Imperfections ;,"having had all the Virtues and Accomplishments of her mighty Father , and scarce any of his Vices and Imperfections ;",syntax-verbless,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,261:287,261:272,"And in reality , no Prince , since the Creation , had ever more sincerely the Hearts of their Subjects , than this illustrious Queen .","And in reality , no Prince , since the Creation ,",syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,261:287,272:287,"And in reality , no Prince , since the Creation , had ever more sincerely the Hearts of their Subjects , than this illustrious Queen .","had ever more sincerely the Hearts of their Subjects , than this illustrious Queen .",syntax-verbless,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,316:318,316:336,"which ,","which , if the Goodness and Excellency of it may be measur'd by the great Happiness of the People ,",style-inlay,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,318:336,316:336,"if the Goodness and Excellency of it may be measur'd by the great Happiness of the People ,","which , if the Goodness and Excellency of it may be measur'd by the great Happiness of the People ,",style-inlay,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,402:413,402:405,"and profanely wish'd he might enjoy her but one Night ,",and profanely wish'd,discourse-modality,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,402:413,405:413,"and profanely wish'd he might enjoy her but one Night ,","he might enjoy her but one Night ,",discourse-modality,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,486:511,486:501,"as when she govern'd by her own Judgment , without the Advice of others , Having surmounted the chiefest Difficulties in Church and State ,","as when she govern'd by her own Judgment , without the Advice of others ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,486:511,501:511,"as when she govern'd by her own Judgment , without the Advice of others , Having surmounted the chiefest Difficulties in Church and State ,","Having surmounted the chiefest Difficulties in Church and State ,",style-absolute construction,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,581:582,581:587,Spain,"Spain endeavouring to overflow all ,",other-arbitrary boundary,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,582:587,581:587,"endeavouring to overflow all ,","Spain endeavouring to overflow all ,",other-arbitrary boundary,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,627:633,627:652,Scotland reliev'd by her Love ;,Scotland reliev'd by her Love ; the Netherlands by her Power ; Portugal 's King by her Bounty ; and Poland by her Commiseration .,style-list,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,633:639,627:652,the Netherlands by her Power ;,Scotland reliev'd by her Love ; the Netherlands by her Power ; Portugal 's King by her Bounty ; and Poland by her Commiseration .,style-list,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,639:646,627:652,Portugal 's King by her Bounty ;,Scotland reliev'd by her Love ; the Netherlands by her Power ; Portugal 's King by her Bounty ; and Poland by her Commiseration .,style-list,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,646:652,627:652,and Poland by her Commiseration .,Scotland reliev'd by her Love ; the Netherlands by her Power ; Portugal 's King by her Bounty ; and Poland by her Commiseration .,style-list,annotator_b
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,694:723,694:737,"but it spread further into the more remote Parts of Asia , Africa , and America , among the Turks , the Persians , Barbarians , and Indians ;","but it spread further into the more remote Parts of Asia , Africa , and America , among the Turks , the Persians , Barbarians , and Indians ; in most of whose Dominions , to the great enriching of her Kingdom ,",other-arbitrary boundary,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,723:741,694:737,"in most of whose Dominions , to the great enriching of her Kingdom , she settled Commerce ,","but it spread further into the more remote Parts of Asia , Africa , and America , among the Turks , the Persians , Barbarians , and Indians ; in most of whose Dominions , to the great enriching of her Kingdom ,",other-arbitrary boundary,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,723:741,737:741,"in most of whose Dominions , to the great enriching of her Kingdom , she settled Commerce ,","she settled Commerce ,",other-arbitrary boundary,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,766:794,766:813,"Notwithstanding all the various Excellencies of this Reign , and the admirable Virtues and Qualifications of the Queen herself , we ought not to dismiss her Character ,","Notwithstanding all the various Excellencies of this Reign , and the admirable Virtues and Qualifications of the Queen herself , we ought not to dismiss her Character , without taking notice of the real Spots and Blemishes of the Government both as to Church and State .",style-ellipsis,annotator_a
E-HIST/2_Manually-Segmented/1736 SALMON_segment_1_part_1.tagged.tsv,E-HIST,E_HIST,A3,A5,partial_overlap,794:813,766:813,without taking notice of the real Spots and Blemishes of the Government both as to Church and State .,"Notwithstanding all the various Excellencies of this Reign , and the admirable Virtues and Qualifications of the Queen herself , we ought not to dismiss her Character , without taking notice of the real Spots and Blemishes of the Government both as to Church and State .",style-ellipsis,annotator_a
